x,y,c
25,26,35,-1
12,15,30,-1
24,30,31,-1
8,6,5,-1
32,30,32,-1
8,19,32,-1
15,35,11,-1
3,14,19,-1
27,33,2,-1
7,13,21,-1
14,18,27,-1
29,30,7,-1
23,34,17,-1
19,6,24,-1
4,18,34,-1
0,27,17,-1
12,6,17,-1
23,10,11,-1
22,17,24,-1
24,24,1,-1
25,19,20,-1
17,28,30,-1
4,16,29,-1
1,15,35,-1
5,35,18,-1
4,15,25,-1
1,27,31,-1
34,30,21,-1
9,32,2,-1
14,20,7,-1
15,25,26,-1
15,6,18,-1
10,26,14,-1
19,28,29,-1
34,33,8,-1
32,17,23,-1
21,19,30,-1
17,33,4,-1
2,7,0,-1
21,1,0,-1
28,16,26,-1
18,12,12,-1
16,22,3,-1
31,21,11,-1
4,19,24,-1
29,16,6,-1
16,1,5,-1
27,34,2,-1
31,17,25,-1
12,2,26,-1
12,30,23,-1
18,28,35,-1
31,24,1,-1
34,35,22,-1
25,4,21,-1
13,13,17,-1
19,9,35,-1
4,0,33,-1
7,12,14,-1
32,24,32,-1
3,16,6,-1
26,35,14,-1
25,30,3,-1
6,8,2,-1
8,33,22,-1
29,26,35,-1
11,26,9,-1
10,30,25,-1
23,17,1,-1
18,30,5,-1
14,33,22,-1
21,3,1,-1
15,8,11,-1
18,14,19,-1
1,22,32,-1
23,15,22,-1
3,6,28,-1
28,16,23,-1
17,20,20,-1
35,2,14,-1
20,16,11,-1
6,17,14,-1
23,33,22,-1
34,31,16,-1
17,32,2,-1
29,0,34,-1
32,19,4,-1
24,11,1,-1
27,8,21,-1
12,7,23,-1
26,28,19,-1
18,14,1,-1
12,18,14,-1
15,16,9,-1
31,14,22,-1
14,23,22,-1
12,19,5,-1
32,24,32,-1
13,15,4,-1
34,7,28,-1
1,14,0,-1
21,32,30,-1
2,24,12,-1
16,3,9,-1
5,35,23,-1
27,29,10,-1
29,5,10,-1
34,17,34,-1
10,31,29,-1
31,9,17,-1
23,11,31,-1
3,12,7,-1
33,30,31,-1
26,26,35,-1
35,31,14,-1
2,3,23,-1
28,32,8,-1
2,11,25,-1
16,21,0,-1
26,16,10,-1
7,19,1,-1
2,2,13,-1
25,16,23,-1
20,6,13,-1
35,21,24,-1
29,23,27,-1
16,31,24,-1
24,34,15,-1
30,30,0,-1
30,20,33,-1
4,27,32,-1
5,9,15,-1
34,34,31,-1
21,19,1,-1
34,34,2,-1
23,28,5,-1
14,24,0,-1
18,13,34,-1
33,7,9,-1
14,1,29,-1
27,22,21,-1
3,27,30,-1
18,26,9,-1
13,11,8,-1
30,26,6,-1
32,13,14,-1
1,7,3,-1
2,6,32,-1
16,19,3,-1
25,13,20,-1
35,4,6,-1
20,24,14,-1
30,6,20,-1
19,0,31,-1
27,10,21,-1
14,23,14,-1
28,24,2,-1
11,6,8,-1
7,3,27,-1
26,8,5,-1
11,7,25,-1
33,7,13,-1
27,2,0,-1
11,1,16,-1
7,29,26,-1
8,7,13,-1
3,15,18,-1
5,27,4,-1
13,34,7,-1
4,25,16,-1
25,16,3,-1
31,13,11,-1
8,5,29,-1
24,16,30,-1
4,3,23,-1
11,28,10,-1
24,31,26,-1
22,0,17,-1
27,29,15,-1
34,13,20,-1
30,3,0,-1
14,34,30,-1
25,22,15,-1
18,27,11,-1
28,11,15,-1
16,22,23,-1
6,27,18,-1
32,13,34,-1
29,4,27,-1
25,19,4,-1
9,29,23,-1
10,7,1,-1
20,32,4,-1
35,30,31,-1
10,23,6,-1
5,19,9,-1
28,25,0,-1
26,2,13,-1
24,31,34,-1
31,20,17,-1
0,30,10,-1
3,20,18,-1
5,4,30,-1
9,3,25,-1
4,29,28,-1
26,35,11,-1
35,27,16,-1
15,18,18,-1
29,6,30,-1
7,2,30,-1
24,18,4,-1
14,21,24,-1
32,6,8,-1
27,15,27,-1
32,35,21,-1
24,6,20,-1
35,5,27,-1
31,21,9,-1
30,30,32,-1
24,1,14,-1
18,5,12,-1
3,19,13,-1
7,32,20,-1
16,3,15,-1
7,35,15,-1
8,23,21,-1
28,2,6,-1
0,13,7,-1
9,7,17,-1
21,31,34,-1
35,30,3,-1
11,33,3,-1
25,4,35,-1
9,0,2,-1
4,24,1,-1
19,32,4,-1
20,5,22,-1
7,5,35,-1
14,30,7,-1
12,16,18,-1
10,15,28,-1
14,7,5,-1
17,12,26,-1
32,1,26,-1
34,5,14,-1
15,5,27,-1
35,25,12,-1
21,12,33,-1
20,27,27,-1
7,19,23,-1
26,29,3,-1
18,23,26,-1
24,4,2,-1
30,0,3,-1
20,14,24,-1
15,29,29,-1
22,8,19,-1
34,29,11,-1
31,30,18,-1
2,1,1,-1
26,7,31,-1
9,6,18,-1
35,10,3,-1
17,4,19,-1
0,24,34,-1
24,19,7,-1
18,5,16,-1
17,3,25,-1
28,14,19,-1
11,33,21,-1
12,23,8,-1
23,12,14,-1
6,11,24,-1
9,8,28,-1
8,8,33,-1
6,32,16,-1
30,30,22,-1
26,11,5,-1
15,20,0,-1
35,31,33,-1
0,23,0,-1
8,11,12,-1
23,33,23,-1
27,22,11,-1
20,30,19,-1
17,17,31,-1
33,11,26,-1
35,17,17,-1
5,32,1,-1
21,11,12,-1
18,27,16,-1
18,0,7,-1
10,3,4,-1
13,30,26,-1
24,30,20,-1
7,11,1,-1
18,25,28,-1
24,4,9,-1
6,25,22,-1
23,10,33,-1
16,8,25,-1
12,6,5,-1
19,16,24,-1
23,29,34,-1
29,17,29,-1
13,4,20,-1
31,23,25,-1
3,27,30,-1
29,33,19,-1
15,1,10,-1
28,33,18,-1
33,9,25,-1
2,28,21,-1
6,15,15,-1
5,24,32,-1
14,17,17,-1
34,28,20,-1
4,32,11,-1
34,5,25,-1
33,0,26,-1
7,28,23,-1
6,26,32,-1
11,8,4,-1
32,31,35,-1
11,0,23,-1
24,14,4,-1
5,28,33,-1
25,32,9,-1
16,10,14,-1
5,24,14,-1
31,31,22,-1
34,17,28,-1
10,28,17,-1
14,25,12,-1
13,16,28,-1
16,4,22,-1
21,25,14,-1
18,30,27,-1
7,11,17,-1
21,16,5,-1
15,28,17,-1
1,26,34,-1
30,17,27,-1
11,31,32,-1
3,25,12,-1
31,5,17,-1
17,26,6,-1
11,24,17,-1
18,31,28,-1
0,32,8,-1
5,11,16,-1
22,29,7,-1
1,23,24,-1
28,14,35,-1
4,17,24,-1
16,12,10,-1
33,9,0,-1
20,20,5,-1
1,19,16,-1
9,19,29,-1
33,4,20,-1
14,7,13,-1
1,8,16,-1
5,16,30,-1
4,20,27,-1
9,0,3,-1
19,14,28,-1
35,14,13,-1
20,31,12,-1
1,4,31,-1
10,1,35,-1
30,15,6,-1
8,16,30,-1
24,1,10,-1
35,6,30,-1
26,31,11,-1
10,30,25,-1
2,29,19,-1
31,14,14,-1
7,31,18,-1
18,5,35,-1
34,15,15,-1
20,23,11,-1
15,28,13,-1
25,7,35,-1
0,33,30,-1
11,23,24,-1
16,6,33,-1
35,17,27,-1
29,25,2,-1
11,23,23,-1
10,21,3,-1
5,6,26,-1
33,1,34,-1
10,6,5,-1
25,6,19,-1
35,33,22,-1
23,29,28,-1
0,28,10,-1
28,1,15,-1
10,28,2,-1
34,3,4,-1
1,24,10,-1
7,21,27,-1
6,11,33,-1
27,0,4,-1
26,35,17,-1
29,2,11,-1
21,19,19,-1
11,27,21,-1
6,1,13,-1
9,35,32,-1
29,16,21,-1
19,24,22,-1
10,10,34,-1
7,17,34,-1
11,8,14,-1
29,1,32,-1
20,2,15,-1
3,14,6,-1
24,0,24,-1
2,9,23,-1
34,2,4,-1
35,21,8,-1
22,11,18,-1
20,19,35,-1
34,10,23,-1
28,19,4,-1
25,3,23,-1
20,7,1,-1
27,31,1,-1
31,13,27,-1
18,12,9,-1
2,27,11,-1
26,13,22,-1
24,33,21,-1
4,12,32,-1
27,4,15,-1
12,9,19,-1
35,30,6,-1
16,1,17,-1
33,32,31,-1
4,30,23,-1
14,33,14,-1
5,3,28,-1
7,28,5,-1
29,32,33,-1
25,3,2,-1
20,15,11,-1
19,30,21,-1
25,10,22,-1
7,24,18,-1
2,28,13,-1
5,22,26,-1
19,27,29,-1
27,15,1,-1
13,8,13,-1
10,13,17,-1
12,13,12,-1
4,33,7,-1
25,2,33,-1
28,9,21,-1
10,27,14,-1
3,32,16,-1
9,32,8,-1
3,3,3,-1
20,16,27,-1
34,27,20,-1
15,19,33,-1
7,23,10,-1
30,29,13,-1
28,21,2,-1
29,11,10,-1
7,15,22,-1
24,24,18,-1
12,7,22,-1
31,8,18,-1
22,6,9,-1
6,1,29,-1
19,24,32,-1
30,19,25,-1
23,27,26,-1
25,20,2,-1
35,28,33,-1
22,32,1,-1
20,24,25,-1
22,19,13,-1
5,21,19,-1
14,7,0,-1
7,26,24,-1
20,0,23,-1
9,23,14,-1
16,13,35,-1
34,28,7,-1
31,14,19,-1
12,15,23,-1
17,1,22,-1
30,6,7,-1
29,21,14,-1
9,8,20,-1
14,28,21,-1
1,18,24,-1
16,34,17,-1
31,32,10,-1
2,7,4,-1
1,35,19,-1
24,17,21,-1
10,27,27,-1
17,21,28,-1
11,10,1,-1
11,24,9,-1
32,26,27,-1
1,22,5,-1
18,33,1,-1
28,15,24,-1
33,16,24,-1
32,4,21,-1
17,30,28,-1
25,27,29,-1
33,2,4,-1
34,29,28,-1
24,26,34,-1
31,7,20,-1
1,25,33,-1
18,18,12,-1
7,31,28,-1
11,7,12,-1
12,5,6,-1
4,30,33,-1
14,27,15,-1
18,6,9,-1
10,10,15,-1
9,5,22,-1
9,6,27,-1
7,25,25,-1
19,12,0,-1
28,3,8,-1
4,31,13,-1
27,15,7,-1
4,29,14,-1
20,11,0,-1
9,2,10,-1
4,11,16,-1
26,0,22,-1
33,7,27,-1
23,7,19,-1
23,35,2,-1
31,19,33,-1
8,10,29,-1
31,31,2,-1
10,31,14,-1
10,4,32,-1
1,8,23,-1
17,14,23,-1
19,11,31,-1
11,34,18,-1
10,2,17,-1
29,33,0,-1
6,6,27,-1
35,17,22,-1
2,7,17,-1
32,34,1,-1
28,35,25,-1
15,16,3,-1
2,35,30,-1
13,26,9,-1
11,17,11,-1
28,10,8,-1
9,16,30,-1
16,16,28,-1
18,34,35,-1
15,30,33,-1
16,2,32,-1
5,33,28,-1
24,15,28,-1
34,29,34,-1
7,4,15,-1
34,13,25,-1
23,2,6,-1
33,18,22,-1
25,0,20,-1
5,15,30,-1
2,11,32,-1
15,16,9,-1
7,20,24,-1
35,34,33,-1
34,22,2,-1
29,20,31,-1
19,23,33,-1
25,21,31,-1
27,26,31,-1
27,31,26,-1
21,34,1,-1
33,13,33,-1
6,0,17,-1
30,16,31,-1
28,14,17,-1
10,23,2,-1
21,6,5,-1
34,31,26,-1
29,2,33,-1
4,29,28,-1
30,30,6,-1
31,7,35,-1
28,13,0,-1
25,24,16,-1
20,32,10,-1
18,22,33,-1
0,23,4,-1
5,21,15,-1
12,14,18,-1
9,34,11,-1
1,28,22,-1
8,23,29,-1
7,31,23,-1
7,0,11,-1
3,0,23,-1
13,18,25,-1
11,18,12,-1
31,4,13,-1
10,16,7,-1
8,25,5,-1
0,6,33,-1
22,14,0,-1
15,2,11,-1
2,25,11,-1
29,29,11,-1
32,22,10,-1
21,13,8,-1
13,8,12,-1
26,35,28,-1
33,7,33,-1
18,23,4,-1
15,9,34,-1
31,5,0,-1
6,23,26,-1
17,17,35,-1
9,29,21,-1
35,15,35,-1
7,8,23,-1
20,15,22,-1
28,28,10,-1
26,11,33,-1
10,6,23,-1
8,2,8,-1
9,8,31,-1
15,6,28,-1
30,31,22,-1
31,30,17,-1
30,1,25,-1
34,1,4,-1
20,10,33,-1
10,16,24,-1
24,26,30,-1
11,14,32,-1
35,3,21,-1
30,18,7,-1
3,28,18,-1
25,24,12,-1
22,34,29,-1
27,32,11,-1
32,33,21,-1
9,7,1,-1
33,31,7,-1
7,22,21,-1
20,21,25,-1
5,32,23,-1
28,15,16,-1
10,20,4,-1
2,6,18,-1
31,33,15,-1
6,9,28,-1
7,34,35,-1
8,31,11,-1
15,19,33,-1
17,3,35,-1
6,24,11,-1
29,16,26,-1
9,6,10,-1
29,8,32,-1
28,19,29,-1
23,6,19,-1
15,13,17,-1
14,2,29,-1
25,33,12,-1
3,14,15,-1
18,0,19,-1
9,30,15,-1
35,19,21,-1
25,29,9,-1
1,21,8,-1
10,8,14,-1
29,3,8,-1
27,17,26,-1
20,23,3,-1
32,6,34,-1
27,24,34,-1
26,33,28,-1
5,12,28,-1
26,17,21,-1
15,18,22,-1
23,8,10,-1
18,2,13,-1
6,29,10,-1
12,29,13,-1
15,5,19,-1
13,12,23,-1
28,2,0,-1
0,7,28,-1
28,13,25,-1
29,28,23,-1
31,31,32,-1
5,29,14,-1
34,35,23,-1
25,27,16,-1
2,7,21,-1
2,0,33,-1
5,28,35,-1
22,29,6,-1
30,1,35,-1
20,31,27,-1
7,26,2,-1
19,12,32,-1
33,10,11,-1
20,15,19,-1
0,18,26,-1
1,0,6,-1
34,21,35,-1
33,7,8,-1
19,2,9,-1
18,2,4,-1
25,25,11,-1
8,9,23,-1
20,22,13,-1
11,7,9,-1
30,23,7,-1
0,25,7,-1
7,23,8,-1
22,1,16,-1
30,0,34,-1
3,35,16,-1
24,24,5,-1
35,12,14,-1
2,32,1,-1
31,24,24,-1
4,18,11,-1
11,19,16,-1
34,26,20,-1
7,28,1,-1
3,22,1,-1
17,5,0,-1
33,29,5,-1
2,8,17,-1
33,26,30,-1
14,22,18,-1
18,6,16,-1
9,18,35,-1
26,32,5,-1
10,3,33,-1
11,6,35,-1
28,3,5,-1
29,0,34,-1
14,19,23,-1
11,16,13,-1
21,10,15,-1
3,28,22,-1
0,1,20,-1
15,27,16,-1
21,17,0,-1
34,8,22,-1
14,1,26,-1
19,10,26,-1
33,4,9,-1
20,15,5,-1
34,1,15,-1
13,20,7,-1
15,20,25,-1
35,0,16,-1
32,1,14,-1
32,15,22,-1
18,29,3,-1
24,28,29,-1
15,26,33,-1
4,10,29,-1
10,24,30,-1
5,2,30,-1
13,33,31,-1
2,13,11,-1
34,9,28,-1
28,21,7,-1
15,3,17,-1
34,28,9,-1
8,23,35,-1
5,27,26,-1
34,17,14,-1
8,23,32,-1
19,16,30,-1
14,34,7,-1
25,32,16,-1
17,25,1,-1
4,20,20,-1
21,34,28,-1
11,6,31,-1
26,28,23,-1
16,6,20,-1
31,15,7,-1
27,34,3,-1
21,12,1,-1
8,17,14,-1
4,34,3,-1
5,18,3,-1
6,4,17,-1
14,31,24,-1
10,21,32,-1
13,18,2,-1
33,13,17,-1
21,20,31,-1
24,22,23,-1
26,30,20,-1
4,35,18,-1
23,20,1,-1
6,6,21,-1
23,21,32,-1
27,31,33,-1
23,8,15,-1
6,5,28,-1
3,6,13,-1
35,31,15,-1
2,1,9,-1
23,21,24,-1
21,8,9,-1
2,30,31,-1
3,17,16,-1
35,25,11,-1
33,28,19,-1
12,34,5,-1
21,2,11,-1
14,17,22,-1
29,19,23,-1
18,22,8,-1
7,8,32,-1
32,10,26,-1
27,14,24,-1
8,29,29,-1
35,6,21,-1
35,19,0,-1
4,20,2,-1
31,34,19,-1
34,7,18,-1
21,25,5,-1
10,32,13,-1
22,8,3,-1
29,0,33,-1
33,8,7,-1
26,7,13,-1
27,6,12,-1
27,26,32,-1
9,2,10,-1
8,0,17,-1
27,1,23,-1
12,27,19,-1
5,14,28,-1
24,7,8,-1
22,4,32,-1
29,10,19,-1
22,1,26,-1
35,9,32,-1
31,18,14,-1
22,7,30,-1
3,14,32,-1
26,26,23,-1
26,11,17,-1
34,35,24,-1
6,1,8,-1
18,30,18,-1
1,17,20,-1
7,32,9,-1
4,27,27,-1
34,29,14,-1
29,33,28,-1
25,3,18,-1
28,9,9,-1
10,23,9,-1
14,9,10,-1
23,27,21,-1
21,29,18,-1
21,0,14,-1
30,20,21,-1
2,19,15,-1
16,28,28,-1
9,33,11,-1
7,25,1,-1
17,15,24,-1
26,10,14,-1
16,33,5,-1
1,18,14,-1
35,20,15,-1
13,14,15,-1
15,16,14,-1
30,33,6,-1
2,22,3,-1
13,29,9,-1
14,10,4,-1
19,16,14,-1
33,33,27,-1
18,14,26,-1
33,14,10,-1
28,7,24,-1
23,22,21,-1
2,32,34,-1
24,34,20,-1
8,28,13,-1
17,22,4,-1
1,5,20,-1
16,18,17,-1
23,1,32,-1
13,14,26,-1
23,6,33,-1
28,29,0,-1
13,11,32,-1
27,0,11,-1
11,8,3,-1
4,5,5,-1
8,6,27,-1
9,2,9,-1
6,26,26,-1
18,19,4,-1
8,7,26,-1
22,15,20,-1
22,8,31,-1
34,35,11,-1
9,26,19,-1
28,10,4,-1
34,35,27,-1
5,8,29,-1
30,14,35,-1
21,33,19,-1
5,21,6,-1
32,7,1,-1
32,29,9,-1
7,28,24,-1
19,17,14,-1
18,10,24,-1
23,24,23,-1
30,29,11,-1
3,23,26,-1
3,24,3,-1
2,30,24,-1
24,6,12,-1
25,18,21,-1
14,25,29,-1
2,24,11,-1
32,7,1,-1
0,10,25,-1
24,4,34,-1
15,7,1,-1
5,26,26,-1
24,8,0,-1
29,12,22,-1
5,17,4,-1
26,31,9,-1
20,13,34,-1
11,9,5,-1
12,26,31,-1
17,30,35,-1
15,9,22,-1
32,31,13,-1
22,19,1,-1
2,12,14,-1
24,17,31,-1
8,24,7,-1
18,24,20,-1
16,35,10,-1
1,11,0,-1
32,28,30,-1
11,23,19,-1
13,35,14,-1
6,22,34,-1
8,4,26,-1
22,9,24,-1
33,17,12,-1
4,15,0,-1
5,11,35,-1
31,12,26,-1
31,24,34,-1
5,15,1,-1
24,29,0,-1
19,15,2,-1
17,23,7,-1
7,25,32,-1
11,3,29,-1
23,7,9,-1
3,28,0,-1
18,23,13,-1
8,34,17,-1
22,3,13,-1
23,8,22,-1
24,27,1,-1
6,24,25,-1
29,11,30,-1
25,23,33,-1
19,26,21,-1
8,10,13,-1
8,28,1,-1
1,17,35,-1
35,3,19,-1
12,27,7,-1
34,31,14,-1
35,17,2,-1
4,11,29,-1
15,0,32,-1
12,35,23,-1
33,23,33,-1
11,12,25,-1
28,13,22,-1
27,28,26,-1
26,4,33,-1
33,18,28,-1
11,34,9,-1
13,18,0,-1
23,33,1,-1
19,10,16,-1
22,23,20,-1
19,14,32,-1
25,6,25,-1
11,14,18,-1
1,4,2,-1
14,2,21,-1
22,13,35,-1
12,7,17,-1
12,30,15,-1
29,29,5,-1
26,16,8,-1
10,35,23,-1
6,4,29,-1
11,32,7,-1
9,13,12,-1
12,28,30,-1
13,14,7,-1
12,26,30,-1
9,3,4,-1
4,12,34,-1
9,2,30,-1
18,12,9,-1
21,34,14,-1
14,10,10,-1
2,19,3,-1
30,11,31,-1
24,24,10,-1
11,16,16,-1
22,26,35,-1
26,10,12,-1
4,0,30,-1
34,34,7,-1
24,19,5,-1
2,33,31,-1
28,15,31,-1
31,9,6,-1
7,13,31,-1
33,25,27,-1
29,27,33,-1
29,17,8,-1
21,2,8,-1
15,16,6,-1
22,4,25,-1
8,22,2,-1
19,14,34,-1
14,26,23,-1
21,13,1,-1
32,10,6,-1
23,3,33,-1
21,12,30,-1
9,33,32,-1
33,13,13,-1
19,15,33,-1
24,3,20,-1
6,23,34,-1
4,1,4,-1
28,2,17,-1
29,34,7,-1
15,22,27,-1
12,23,3,-1
22,12,1,-1
19,9,30,-1
12,28,25,-1
9,32,9,-1
9,2,32,-1
8,7,13,-1
28,35,32,-1
26,8,30,-1
33,3,32,-1
24,31,35,-1
8,17,11,-1
9,16,0,-1
19,8,8,-1
24,18,4,-1
33,7,7,-1
9,31,30,-1
3,24,9,-1
35,30,17,-1
9,7,0,-1
6,12,31,-1
5,20,12,-1
33,9,29,-1
13,28,1,-1
22,32,35,-1
6,30,7,-1
29,19,2,-1
23,2,6,-1
32,1,0,-1
29,11,8,-1
29,33,20,-1
24,18,4,-1
1,15,29,-1
10,9,1,-1
27,11,33,-1
27,17,7,-1
14,27,27,-1
32,14,29,-1
3,27,11,-1
19,20,2,-1
27,30,35,-1
27,18,17,-1
11,35,13,-1
4,9,2,-1
5,17,13,-1
3,8,10,-1
26,2,1,-1
33,34,16,-1
7,1,7,-1
18,21,7,-1
20,28,1,-1
35,0,0,-1
32,11,35,-1
25,16,25,-1
27,1,6,-1
4,20,30,-1
15,11,32,-1
16,8,10,-1
12,15,28,-1
35,13,29,-1
23,13,21,-1
24,12,1,-1
24,25,13,-1
4,14,9,-1
29,6,10,-1
15,26,31,-1
25,5,22,-1
1,2,30,-1
11,14,26,-1
3,30,3,-1
12,17,17,-1
14,5,9,-1
15,10,34,-1
28,14,29,-1
1,23,35,-1
28,18,5,-1
23,7,11,-1
25,8,29,-1
19,19,23,-1
9,3,17,-1
13,15,34,-1
10,29,20,-1
19,9,10,-1
34,17,4,-1
27,35,7,-1
6,27,25,-1
11,30,32,-1
2,19,4,-1
31,18,3,-1
19,28,6,-1
16,21,2,-1
31,11,11,-1
15,30,0,-1
5,8,18,-1
9,35,33,-1
16,5,24,-1
5,17,34,-1
17,19,33,-1
21,31,15,-1
24,30,23,-1
11,10,24,-1
29,5,35,-1
4,0,10,-1
5,5,18,-1
3,30,18,-1
0,26,3,-1
4,31,0,-1
2,12,20,-1
35,13,31,-1
14,18,25,-1
18,9,15,-1
6,2,21,-1
6,6,1,-1
32,27,7,-1
30,30,17,-1
12,30,8,-1
32,34,19,-1
32,16,12,-1
32,15,25,-1
27,10,23,-1
32,28,32,-1
12,34,34,-1
13,20,21,-1
14,32,12,-1
1,27,7,-1
19,19,17,-1
27,15,16,-1
10,12,12,-1
22,24,28,-1
28,16,18,-1
15,28,10,-1
28,4,24,-1
6,17,25,-1
27,12,21,-1
20,13,28,-1
27,32,12,-1
8,3,27,-1
4,30,19,-1
33,32,8,-1
25,24,4,-1
23,20,32,-1
33,12,17,-1
1,34,34,-1
6,26,10,-1
8,10,4,-1
0,17,0,-1
12,5,20,-1
4,26,14,-1
3,23,10,-1
11,28,15,-1
31,15,15,-1
28,28,7,-1
9,29,5,-1
23,16,31,-1
14,24,21,-1
18,24,2,-1
34,1,24,-1
18,21,14,-1
12,24,17,-1
3,16,9,-1
18,11,24,-1
33,19,32,-1
4,8,25,-1
25,32,21,-1
21,10,9,-1
22,8,34,-1
5,6,35,-1
29,5,0,-1
23,17,24,-1
4,20,20,-1
29,18,12,-1
33,31,31,-1
29,15,4,-1
34,5,16,-1
20,6,26,-1
29,28,14,-1
27,33,20,-1
6,6,25,-1
6,29,23,-1
11,13,23,-1
11,6,6,-1
23,3,17,-1
35,12,33,-1
19,11,18,-1
35,31,24,-1
5,24,32,-1
19,32,10,-1
19,2,16,-1
9,25,26,-1
12,0,19,-1
35,27,6,-1
21,15,9,-1
3,14,22,-1
16,33,13,-1
34,12,8,-1
2,17,12,-1
14,16,8,-1
24,35,27,-1
21,24,16,-1
27,0,32,-1
10,0,23,-1
16,21,18,-1
6,4,12,-1
8,20,25,-1
21,34,1,-1
9,0,34,-1
21,31,14,-1
10,19,14,-1
1,20,2,-1
33,11,19,-1
9,2,35,-1
12,34,0,-1
11,20,5,-1
23,28,5,-1
13,29,4,-1
30,18,20,-1
9,20,15,-1
23,30,35,-1
17,11,35,-1
0,24,11,-1
19,13,29,-1
18,25,27,-1
34,0,12,-1
3,4,20,-1
9,33,30,-1
13,7,12,-1
33,16,32,-1
13,4,6,-1
28,1,33,-1
27,1,21,-1
18,20,34,-1
11,18,4,-1
19,17,20,-1
31,0,24,-1
15,9,21,-1
25,2,29,-1
2,16,25,-1
14,9,29,-1
1,17,31,-1
34,24,12,-1
20,7,13,-1
34,34,31,-1
18,17,28,-1
3,12,9,-1
7,8,34,-1
9,33,1,-1
18,15,33,-1
7,30,22,-1
17,31,3,-1
12,9,27,-1
4,9,14,-1
17,8,13,-1
29,6,30,-1
21,9,23,-1
10,33,11,-1
9,6,24,-1
10,24,4,-1
23,31,14,-1
9,12,25,-1
12,4,34,-1
19,9,8,-1
34,6,32,-1
11,35,2,-1
21,1,28,-1
24,11,25,-1
35,20,31,-1
24,10,19,-1
8,33,30,-1
22,22,23,-1
11,14,27,-1
25,34,16,-1
33,32,3,-1
29,23,2,-1
12,8,3,-1
4,13,31,-1
29,12,31,-1
4,16,6,-1
3,24,19,-1
33,26,6,-1
20,17,20,-1
28,7,34,-1
24,4,30,-1
27,14,17,-1
10,6,6,-1
29,10,19,-1
24,19,11,-1
20,23,28,-1
6,26,32,-1
5,3,23,-1
27,4,4,-1
12,32,11,-1
26,0,32,-1
21,8,26,-1
18,18,12,-1
4,11,22,-1
3,16,21,-1
15,0,8,-1
23,22,14,-1
19,27,17,-1
22,19,21,-1
27,11,33,-1
18,1,34,-1
30,2,6,-1
0,1,24,-1
12,5,15,-1
14,9,31,-1
35,4,11,-1
23,27,33,-1
1,26,5,-1
19,13,4,-1
20,20,15,-1
18,18,32,-1
32,29,35,-1
2,9,16,-1
6,2,21,-1
21,16,10,-1
33,32,14,-1
8,19,21,-1
22,21,12,-1
7,20,5,-1
11,4,5,-1
6,22,3,-1
2,34,32,-1
17,0,22,-1
33,22,24,-1
35,24,4,-1
9,21,0,-1
4,9,20,-1
25,11,21,-1
17,18,5,-1
2,29,25,-1
7,35,28,-1
11,18,26,-1
23,15,27,-1
9,29,29,-1
33,28,17,-1
18,17,18,-1
18,21,28,-1
18,27,3,-1
3,24,22,-1
24,27,31,-1
14,34,11,-1
6,25,9,-1
32,13,4,-1
3,2,33,-1
33,0,5,-1
30,18,23,-1
13,16,24,-1
21,35,31,-1
4,18,20,-1
26,7,11,-1
2,1,25,-1
29,7,31,-1
2,19,24,-1
6,23,26,-1
20,0,6,-1
25,10,24,-1
28,23,21,-1
33,24,20,-1
28,29,18,-1
12,35,5,-1
3,1,6,-1
9,10,13,-1
20,12,13,-1
8,35,0,-1
34,19,16,-1
21,24,26,-1
25,17,30,-1
10,30,18,-1
10,22,11,-1
29,15,11,-1
34,34,28,-1
21,7,3,-1
34,27,31,-1
11,15,30,-1
27,30,29,-1
23,15,34,-1
14,4,31,-1
24,15,25,-1
6,5,11,-1
34,14,6,-1
25,13,5,-1
17,34,28,-1
0,12,0,-1
32,4,15,-1
6,11,25,-1
16,35,4,-1
14,13,25,-1
9,1,20,-1
34,23,25,-1
25,21,4,-1
32,10,33,-1
17,8,11,-1
9,24,23,-1
25,20,7,-1
21,7,19,-1
10,3,18,-1
15,17,11,-1
4,6,12,-1
4,20,15,-1
29,9,17,-1
13,21,27,-1
10,18,15,-1
21,28,4,-1
25,33,4,-1
32,18,11,-1
15,29,14,-1
13,8,11,-1
24,28,33,-1
16,32,17,-1
32,5,7,-1
13,19,8,-1
20,29,27,-1
0,31,35,-1
20,20,32,-1
24,16,15,-1
16,12,8,-1
10,25,32,-1
2,14,4,-1
35,30,16,-1
33,6,21,-1
20,19,4,-1
28,4,14,-1
35,20,9,-1
34,20,9,-1
11,8,5,-1
26,4,17,-1
14,15,23,-1
26,33,17,-1
10,32,27,-1
26,9,34,-1
11,29,17,-1
32,22,1,-1
26,21,1,-1
35,0,21,-1
8,11,10,-1
13,17,14,-1
11,11,9,-1
14,1,6,-1
31,27,19,-1
22,17,28,-1
0,8,22,-1
34,20,24,-1
15,10,9,-1
17,9,25,-1
18,33,0,-1
28,27,33,-1
23,18,8,-1
32,32,25,-1
3,7,16,-1
2,9,33,-1
30,10,22,-1
16,8,6,-1
4,23,17,-1
30,20,6,-1
35,3,20,-1
16,11,11,-1
13,34,9,-1
2,11,21,-1
27,14,28,-1
24,32,1,-1
1,26,27,-1
23,23,15,-1
30,7,19,-1
27,17,3,-1
33,17,22,-1
33,33,14,-1
24,26,12,-1
33,28,23,-1
18,0,17,-1
26,4,13,-1
28,5,20,-1
35,9,7,-1
